date,open,high,low,close,volume,SMA_50,SMA_100,SMA_200,delta,gains,loss,avg_gain,avg_loss,rs,RSI_30,monthly_mean,EMA_30,EMA_200
06-10-2004,2.0365,2.0705,2.02,2.068,5130818,1.965334,2.180477,2.263988,0.02,0.02,0,0.01809,0.01424,1.270365169,55.95422208,2.020256667,2.035373948,2.172522592
07-10-2004,2.068,2.135,2.0425,2.0575,9403608,1.968514,2.179527,2.2619655,-0.0105,0,0.0105,0.016006667,0.01459,1.097098469,52.315067,2.021673333,2.036801435,2.171378089
08-10-2004,2.0375,2.0595,1.9815,2,8563604,1.969934,2.178487,2.259493,-0.0575,0,0.0575,0.016006667,0.016323333,0.980600368,49.51025879,2.021356667,2.034427149,2.169672834
11-10-2004,1.991,2.0375,1.9705,2.0075,7928310,1.971164,2.177567,2.2564105,0.0075,0.0075,0,0.016256667,0.01584,1.026304714,50.6490809,2.021773333,2.032689914,2.168059174
12-10-2004,1.9775,2.029,1.9735,2.011,6443600,1.973084,2.176832,2.2531355,0.0035,0.0035,0,0.016373333,0.01319,1.241344453,55.38392152,2.024956667,2.031290565,2.166496396
13-10-2004,2.0715,2.0775,1.9875,1.999,9221725,1.975454,2.176332,2.249763,-0.012,0,0.012,0.016373333,0.013306667,1.230460922,55.16621743,2.028023333,2.029207302,2.164829766
14-10-2004,1.9725,1.9775,1.9365,1.955,9050114,1.977434,2.175297,2.2461705,-0.044,0,0.044,0.016206667,0.014773333,1.097021661,52.31332042,2.029456667,2.024419734,2.162741907
15-10-2004,1.965,1.9835,1.894,1.9275,8193920,1.980374,2.173757,2.2426005,-0.0275,0,0.0275,0.01464,0.01569,0.933078394,48.26904055,2.028406667,2.018166848,2.160401192
18-10-2004,1.915,1.9735,1.8945,1.9635,8110587,1.984154,2.171582,2.239263,0.036,0.036,0,0.01584,0.014956667,1.059059505,51.43413789,2.02929,2.014639955,2.158441976
19-10-2004,1.989,1.9925,1.9085,1.9165,8807096,1.987164,2.168402,2.2358705,-0.047,0,0.047,0.01584,0.01614,0.981412639,49.53095685,2.02899,2.008308345,2.156034593
20-10-2004,1.9055,1.9295,1.8895,1.9175,6819284,1.988414,2.163767,2.2321405,0.001,0.001,0,0.015873333,0.015306667,1.037020906,50.90870216,2.029556667,2.002449742,2.153661115
21-10-2004,1.965,2.0095,1.925,1.9735,19320189,1.991324,2.159252,2.2287505,0.056,0.056,0,0.01764,0.015306667,1.152439024,53.54107649,2.03189,2.000582017,2.151868467
22-10-2004,1.811,1.84,1.65,1.73,33580441,1.989634,2.151437,2.2244255,-0.2435,0,0.2435,0.016806667,0.023423333,0.717518144,41.77645207,2.025273333,1.983125112,2.14767077
25-10-2004,1.7045,1.7205,1.686,1.6985,10532190,1.987474,2.143247,2.220358,-0.0315,0,0.0315,0.014406667,0.024473333,0.588667938,37.05418381,2.015206667,1.964762202,2.14320141
26-10-2004,1.7075,1.713,1.6755,1.6915,9749323,1.983354,2.135462,2.215918,-0.007,0,0.007,0.009973333,0.024706667,0.403669725,28.75816993,2.000473333,1.947132382,2.138706868
27-10-2004,1.6815,1.7315,1.681,1.7115,9062187,1.979354,2.127102,2.211238,0.02,0.02,0,0.01064,0.02394,0.444444444,30.76923077,1.987173333,1.931930293,2.134456054
28-10-2004,1.712,1.7385,1.707,1.7225,7233507,1.974444,2.118447,2.206123,0.011,0.011,0,0.010406667,0.02394,0.434697856,30.29891304,1.97364,1.918418661,2.130356988
29-10-2004,1.718,1.7225,1.7,1.7065,6510774,1.969944,2.109542,2.2007055,-0.016,0,0.016,0.009756667,0.024473333,0.398665214,28.50326225,1.958923333,1.90474649,2.126139506
01-11-2004,1.7115,1.7576,1.7075,1.755,6190820,1.965534,2.101972,2.1954355,0.0485,0.0485,0,0.010856667,0.024473333,0.443612095,30.72931409,1.945306667,1.895085426,2.122446575
02-11-2004,1.773,1.8245,1.757,1.812,11332840,1.962324,2.095122,2.1905655,0.057,0.057,0,0.012716667,0.024473333,0.519613184,34.19377969,1.93355,1.889725076,2.119357555
03-11-2004,1.8615,1.881,1.778,1.796,10298920,1.959194,2.088457,2.185393,-0.016,0,0.016,0.012716667,0.021816667,0.582887701,36.82432432,1.92445,1.883678297,2.116140067
04-11-2004,1.786,1.8645,1.776,1.8455,7609731,1.955804,2.081857,2.1805705,0.0495,0.0495,0,0.013616667,0.021816667,0.624140565,38.4289746,1.91625,1.881215181,2.113447131
05-11-2004,1.868,1.8695,1.801,1.828,7399085,1.952174,2.074852,2.1754155,-0.0175,0,0.0175,0.013616667,0.020916667,0.650996016,39.43050193,1.90895,1.877781943,2.110606861
08-11-2004,1.8375,1.879,1.836,1.866,6886452,1.949594,2.068627,2.170468,0.038,0.038,0,0.014883333,0.019233333,0.773830156,43.62481681,1.9046,1.877021818,2.108172962
09-11-2004,1.859,1.8905,1.835,1.87,6504934,1.948684,2.062527,2.1655605,0.004,0.004,0,0.015016667,0.0184,0.816123188,44.93765586,1.901216667,1.876568797,2.105803081
10-11-2004,1.901,1.942,1.8915,1.9045,10659060,1.948634,2.056687,2.161148,0.0345,0.0345,0,0.013816667,0.0184,0.750905797,42.8867046,1.896633333,1.878370811,2.103800066
11-11-2004,1.906,1.95,1.882,1.9415,6836193,1.949224,2.051602,2.1578655,0.037,0.037,0,0.015016667,0.0184,0.816123188,44.93765586,1.89325,1.882443661,2.10218514
12-11-2004,1.9525,2.047,1.95,2.023,11596460,1.950504,2.046427,2.1556755,0.0815,0.0815,0,0.017733333,0.01775,0.999061033,49.9765148,1.893233333,1.891511812,2.101397228
15-11-2004,2.023,2.075,2.009,2.0445,10366570,1.952654,2.041362,2.153298,0.0215,0.0215,0,0.01755,0.01775,0.988732394,49.71671388,1.893033333,1.901382018,2.100831086
16-11-2004,2.025,2.033,1.9875,2.0035,6434073,1.954214,2.035497,2.151248,-0.041,0,0.041,0.01755,0.019033333,0.92206655,47.97266515,1.89155,1.907970275,2.099862618
17-11-2004,2.0175,2.0295,1.977,1.995,6865954,1.956104,2.028752,2.149988,-0.0085,0,0.0085,0.016883333,0.019316667,0.874029336,46.63904236,1.889116667,1.913585096,2.098819209
18-11-2004,1.9865,2.048,1.9795,2.0185,6889167,1.958404,2.022082,2.148733,0.0235,0.0235,0,0.017666667,0.018966667,0.931458699,48.22565969,1.887816667,1.920353799,2.098020013
19-11-2004,1.9575,1.972,1.9095,1.9275,11437630,1.958384,2.014157,2.1468605,-0.091,0,0.091,0.017666667,0.020083333,0.87966805,46.799117,1.8854,1.920814845,2.096323296
22-11-2004,1.922,1.9265,1.879,1.9025,8869145,1.956424,2.006902,2.1447855,-0.025,0,0.025,0.017416667,0.020916667,0.832669323,45.43478261,1.8819,1.919633242,2.094394706
23-11-2004,1.909,1.984,1.9015,1.9155,7320542,1.952064,1.999762,2.142898,0.013,0.013,0,0.017733333,0.020916667,0.847808765,45.88184562,1.878716667,1.919366581,2.092614659
24-11-2004,1.9435,1.958,1.905,1.9375,5940894,1.948604,1.993517,2.141188,0.022,0.022,0,0.018466667,0.020516667,0.900081235,47.37067123,1.876666667,1.920536479,2.09107123
26-11-2004,1.9475,1.967,1.9445,1.9545,2337673,1.945124,1.987562,2.1391755,0.017,0.017,0,0.019033333,0.01905,0.999125109,49.97811816,1.87665,1.922727674,2.089712312
29-11-2004,1.98,1.981,1.8855,1.947,9897062,1.941104,1.982282,2.1371455,-0.0075,0,0.0075,0.019033333,0.018383333,1.035358114,50.86859688,1.8773,1.92429363,2.088292289
30-11-2004,1.9485,1.99,1.9475,1.984,7045381,1.937514,1.977962,2.1354705,0.037,0.037,0,0.019066667,0.018383333,1.037171351,50.91232755,1.877983333,1.928145654,2.087254555
01-12-2004,2,2,1.9625,1.999,7767016,1.9342,1.973427,2.134083,0.015,0.015,0,0.019566667,0.016816667,1.163528246,53.77920293,1.880733333,1.932716902,2.0863764
02-12-2004,1.9825,2.037,1.964,2.0085,6612217,1.93299,1.968712,2.132908,0.0095,0.0095,0,0.01985,0.016816667,1.180376611,54.13636364,1.883766667,1.937606134,2.08560151
03-12-2004,2.018,2.023,1.977,2.0045,8255439,1.93125,1.964007,2.131768,-0.004,0,0.004,0.017983333,0.01695,1.060963618,51.47900763,1.8848,1.941921868,2.08479453
06-12-2004,1.9865,1.999,1.9575,1.9745,6093637,1.9298,1.959417,2.130348,-0.03,0,0.03,0.017983333,0.009833333,1.828813559,64.64949071,1.89295,1.944023683,2.083697072
07-12-2004,1.9725,1.9875,1.9025,1.91,7093472,1.92807,1.954967,2.128906,-0.0645,0,0.0645,0.017983333,0.010933333,1.644817073,62.19020173,1.9,1.941828606,2.081968743
08-12-2004,1.916,1.955,1.8995,1.936,6421615,1.92736,1.951317,2.128006,0.026,0.026,0,0.01885,0.0107,1.761682243,63.79018613,1.90815,1.941452567,2.080516318
09-12-2004,1.92,1.9975,1.9085,1.991,7446700,1.92634,1.947732,2.127226,0.055,0.055,0,0.020016667,0.0107,1.870716511,65.16549105,1.917466667,1.944649176,2.079625608
10-12-2004,1.977,2.005,1.95,1.9525,5511600,1.92453,1.944877,2.126076,-0.0385,0,0.0385,0.01965,0.011983333,1.639777469,62.11801897,1.925133333,1.945155681,2.078360677
13-12-2004,1.9655,2.014,1.941,1.9915,6064383,1.92389,1.941882,2.125281,0.039,0.039,0,0.02095,0.01145,1.829694323,64.66049383,1.934633333,1.948145637,2.077496391
14-12-2004,2.01,2.0235,1.997,2.022,5251454,1.92332,1.942112,2.1246485,0.0305,0.0305,0,0.02035,0.01145,1.777292576,63.99371069,1.943533333,1.952910434,2.076944189
15-12-2004,2.0165,2.05,2.0105,2.05,6783648,1.92336,1.943222,2.124396,0.028,0.028,0,0.019383333,0.01145,1.69286754,62.86486486,1.951466667,1.959174277,2.076676087
16-12-2004,2.044,2.05,1.9855,2.0025,5421465,1.92205,1.943692,2.123616,-0.0475,0,0.0475,0.019383333,0.0125,1.550666667,60.79456351,1.95835,1.961969485,2.075938017
17-12-2004,2.008,2.011,1.9935,2.0005,5548899,1.92091,1.944712,2.122521,-0.002,0,0.002,0.017733333,0.012566667,1.411140584,58.52585259,1.963516667,1.964455325,2.07518739
20-12-2004,1.9965,2.0245,1.9405,1.9475,7215889,1.91986,1.944897,2.121236,-0.053,0,0.053,0.017733333,0.01375,1.28969697,56.32609846,1.9675,1.963361433,2.073916868
21-12-2004,1.942,1.971,1.932,1.9695,5233270,1.9191,1.945132,2.1202085,0.022,0.022,0,0.0172,0.01375,1.250909091,55.57350565,1.97095,1.96375747,2.072877895
22-12-2004,1.9305,1.9795,1.9275,1.976,5283196,1.9184,1.945742,2.119411,0.0065,0.0065,0,0.017283333,0.01375,1.256969697,55.69280344,1.974483333,1.96454731,2.071913935
23-12-2004,1.967,1.976,1.946,1.9465,3206789,1.91735,1.946402,2.118756,-0.0295,0,0.0295,0.016133333,0.014733333,1.095022624,52.26781857,1.975883333,1.963382968,2.070666036
27-12-2004,1.976,2.1465,1.9735,2.1125,22318039,1.9205,1.948967,2.1189985,0.166,0.166,0,0.020433333,0.014733333,1.386877828,58.1042654,1.981583333,1.973003421,2.071082294
28-12-2004,2.1955,2.256,2.175,2.2315,25267170,1.92658,1.953477,2.119546,0.119,0.119,0,0.021683333,0.014733333,1.471719457,59.5423341,1.988533333,1.98968062,2.07267849
29-12-2004,2.2375,2.284,2.222,2.241,11765710,1.93213,1.958142,2.120481,0.0095,0.0095,0,0.021283333,0.014733333,1.444570136,59.09301249,1.995083333,2.005894773,2.074353331
30-12-2004,2.25,2.2765,2.2275,2.2485,6965545,1.93877,1.962967,2.121191,0.0075,0.0075,0,0.021533333,0.013366667,1.610972569,61.70009551,2.00325,2.021546724,2.076086134
31-12-2004,2.258,2.2745,2.208,2.2145,4793456,1.94471,1.966562,2.1215635,-0.034,0,0.034,0.021533333,0.014216667,1.514654162,60.23310023,2.010566667,2.033995322,2.077463386
03-01-2005,2.2525,2.272,2.2105,2.226,10477390,1.94976,1.970542,2.121941,0.0115,0.0115,0,0.021133333,0.014216667,1.486518171,59.78312117,2.017483333,2.046382721,2.078941362
04-01-2005,2.1335,2.163,2.075,2.107,19507789,1.9573,1.973467,2.121776,-0.119,0,0.119,0.021133333,0.01515,1.394939494,58.24529169,2.023466667,2.050293513,2.079220553
05-01-2005,2.0815,2.138,2.078,2.0885,8354707,1.9651,1.976287,2.122006,-0.0185,0,0.0185,0.021133333,0.014933333,1.415178571,58.59519409,2.029666667,2.052758448,2.079312885
06-01-2005,2.0905,2.1125,2.045,2.0525,8703006,1.97232,1.977837,2.122211,-0.036,0,0.036,0.0207,0.016133333,1.283057851,56.19909502,2.034233333,2.052741773,2.079046091
07-01-2005,2.0695,2.1345,2.058,2.116,9861972,1.98041,1.979882,2.1228835,0.0635,0.0635,0,0.022083333,0.016133333,1.368801653,57.78456171,2.040183333,2.056822949,2.079413791
10-01-2005,2.097,2.148,2.0855,2.092,7383549,1.9878,1.981122,2.122846,-0.024,0,0.024,0.021516667,0.016933333,1.270669291,55.96012137,2.044766667,2.059092437,2.079539027
11-01-2005,2.07,2.108,2.0505,2.082,7939089,1.99531,1.982627,2.122831,-0.01,0,0.01,0.021516667,0.017016667,1.264446621,55.83910035,2.049266667,2.060570344,2.079563514
12-01-2005,2.0745,2.124,2.041,2.115,8074717,2.00251,1.984022,2.122716,0.033,0.033,0,0.021383333,0.017016667,1.256611166,55.68576389,2.053633333,2.064081935,2.079916116
13-01-2005,2.1225,2.229,2.117,2.13,17399230,2.00887,1.985597,2.122416,0.015,0.015,0,0.021383333,0.017016667,1.256611166,55.68576389,2.058,2.068334713,2.080414463
14-01-2005,2.145,2.233,2.118,2.2275,12536050,2.0175,1.988347,2.1227335,0.0975,0.0975,0,0.024316667,0.017016667,1.428991185,58.83064516,2.0653,2.078603441,2.081878001
18-01-2005,2.2145,2.25,2.2075,2.229,7185843,2.02517,1.990487,2.1226935,0.0015,0.0015,0,0.024366667,0.016883333,1.443237907,59.07070707,2.072783333,2.088306445,2.083341901
19-01-2005,2.222,2.237,2.1715,2.198,7419715,2.03257,1.992372,2.122161,-0.031,0,0.031,0.024366667,0.016916667,1.440394089,59.02301171,2.080233333,2.095383449,2.084482778
20-01-2005,2.0855,2.134,2.082,2.118,12830620,2.03761,1.993602,2.121011,-0.08,0,0.08,0.024366667,0.017433333,1.397705545,58.29346093,2.087166667,2.096842581,2.084816283
21-01-2005,2.098,2.1275,2.051,2.058,10603040,2.04137,1.995027,2.119691,-0.06,0,0.06,0.0235,0.019433333,1.209262436,54.73602484,2.091233333,2.094336608,2.084549454
24-01-2005,2.068,2.0975,2.0155,2.019,9697496,2.04366,1.996147,2.1183235,-0.039,0,0.039,0.021666667,0.020733333,1.045016077,51.10062893,2.092166667,2.089476182,2.083897221
25-01-2005,2.032,2.072,2.0225,2.047,9028083,2.04577,1.997497,2.1165335,0.028,0.028,0,0.0226,0.01945,1.161953728,53.74554102,2.095316667,2.086735783,2.083530084
26-01-2005,2.059,2.09,2.013,2.067,7730320,2.04665,1.998577,2.1148785,0.02,0.02,0,0.021966667,0.01945,1.129391602,53.03822938,2.097833333,2.085462506,2.083365606
27-01-2005,2.0635,2.12,2.057,2.1155,8040736,2.04807,2.000362,2.113811,0.0485,0.0485,0,0.022566667,0.01945,1.160239931,53.7088457,2.10095,2.087400409,2.083685351
28-01-2005,2.1045,2.15,2.0765,2.111,6152337,2.05022,2.002217,2.1126685,-0.0045,0,0.0045,0.021633333,0.0196,1.103741497,52.46564268,2.102983333,2.088922964,2.083957138
31-01-2005,2.122,2.171,2.1215,2.161,6361123,2.05354,2.004822,2.111726,0.05,0.05,0,0.0233,0.018016667,1.293246994,56.39370714,2.108266667,2.093573095,2.084723734
01-02-2005,2.15,2.1635,2.119,2.124,6765156,2.05565,2.007027,2.110971,-0.037,0,0.037,0.0233,0.019183333,1.214596003,54.84503727,2.112383333,2.095536121,2.085114543
02-02-2005,2.1485,2.1795,2.043,2.094,27010090,2.05898,2.008682,2.1096635,-0.03,0,0.03,0.0233,0.018416667,1.265158371,55.85297643,2.117266667,2.095437016,2.085202955
03-02-2005,1.746,1.7945,1.7265,1.7875,60570601,2.05668,2.006552,2.107301,-0.3065,0,0.3065,0.022566667,0.028633333,0.788125728,44.07552083,2.1112,2.075570112,2.082240737
04-02-2005,1.7825,1.799,1.7595,1.786,17348189,2.05409,2.003077,2.104801,-0.0015,0,0.0015,0.02235,0.028683333,0.779198141,43.79490529,2.104866667,2.056888169,2.079293068
07-02-2005,1.791,1.792,1.7775,1.7845,7116476,2.05103,1.999817,2.1015085,-0.0015,0,0.0015,0.02235,0.02775,0.805405405,44.61077844,2.099466667,2.039314739,2.076359803
08-02-2005,1.777,1.826,1.7765,1.815,9604364,2.04824,1.996682,2.099011,0.0305,0.0305,0,0.017833333,0.02775,0.642642643,39.12248629,2.08955,2.024842821,2.073759208
09-02-2005,1.8225,1.84,1.7935,1.7945,7960850,2.04519,1.993147,2.096171,-0.0205,0,0.0205,0.013866667,0.028433333,0.487690504,32.78171789,2.074983333,2.009981993,2.07098051
10-02-2005,1.8035,1.8055,1.7765,1.789,8002375,2.04129,1.989402,2.093116,-0.0055,0,0.0055,0.01355,0.028616667,0.473500291,32.13438735,2.059916667,1.995725091,2.068174734
11-02-2005,1.7785,1.7975,1.75,1.789,7847476,2.03709,1.985645,2.0903185,0,0,0,0.0133,0.028616667,0.464764123,31.72962227,2.0446,1.982387988,2.065396875
14-02-2005,1.79,1.8315,1.775,1.8015,6984708,2.03295,1.98297,2.0877785,0.0125,0.0125,0,0.013716667,0.027483333,0.499090358,33.29288026,2.030833333,1.970717795,2.062771036
15-02-2005,1.8105,1.8225,1.7875,1.807,5521089,2.029,1.980125,2.0859135,0.0055,0.0055,0,0.013516667,0.027483333,0.49181322,32.96747967,2.016866667,1.960155357,2.060226051
16-02-2005,1.7965,1.8175,1.779,1.783,5160409,2.02517,1.977485,2.083726,-0.024,0,0.024,0.013516667,0.024316667,0.555860178,35.72687225,2.006066667,1.948725979,2.057467582
17-02-2005,1.787,1.7925,1.7625,1.7845,5311881,2.02266,1.975365,2.081661,0.0015,0.0015,0,0.013566667,0.0237,0.572433193,36.40429338,1.995933333,1.938130754,2.054751487
18-02-2005,1.7805,1.7875,1.755,1.7655,4752273,2.01925,1.973305,2.0794235,-0.019,0,0.019,0.013566667,0.023133333,0.586455331,36.96639419,1.986366667,1.926993286,2.051873363
22-02-2005,1.751,1.7695,1.7255,1.736,6869677,2.01415,1.970245,2.0773185,-0.0295,0,0.0295,0.01145,0.024116667,0.474775397,32.19306467,1.9737,1.914671139,2.048730344
23-02-2005,1.7475,1.7485,1.66,1.707,10500370,2.00924,1.966885,2.0753785,-0.029,0,0.029,0.01145,0.024283333,0.471516815,32.04291045,1.960866667,1.901273001,2.045330042
24-02-2005,1.683,1.7425,1.683,1.7345,8390119,2.0041,1.963995,2.073736,0.0275,0.0275,0,0.012366667,0.02395,0.516353514,34.05231758,1.949283333,1.890513452,2.042237206
25-02-2005,1.736,1.7615,1.724,1.7495,5884177,1.99865,1.960985,2.0718085,0.015,0.015,0,0.011766667,0.02395,0.491301322,32.94447037,1.9371,1.88141581,2.039324398
28-02-2005,1.736,1.783,1.7333,1.759,8537987,1.99283,1.958095,2.0698485,0.0095,0.0095,0,0.011583333,0.02395,0.483646486,32.59849906,1.924733333,1.873518016,2.036535101
01-03-2005,1.753,1.7705,1.741,1.7695,5882562,1.98817,1.95511,2.0677935,0.0105,0.0105,0,0.008683333,0.02395,0.362560891,26.60878447,1.909466667,1.866807176,2.033878035
02-03-2005,1.7695,1.7965,1.7535,1.775,5007996,1.98366,1.952285,2.065906,0.0055,0.0055,0,0.008816667,0.02395,0.368128045,26.90742625,1.894333333,1.860884133,2.031302134
03-03-2005,1.775,1.798,1.77,1.7825,5032473,1.98036,1.95011,2.0642985,0.0075,0.0075,0,0.009066667,0.022916667,0.395636364,28.34809797,1.880483333,1.855827092,2.028826491
04-03-2005,1.792,1.8155,1.785,1.7925,5527916,1.97682,1.94796,2.0627635,0.01,0.01,0,0.0094,0.02025,0.464197531,31.70320405,1.869633333,1.851741473,2.026474984
07-03-2005,1.797,1.82,1.7905,1.816,3598083,1.97362,1.94601,2.061421,0.0235,0.0235,0,0.010183333,0.01825,0.557990868,35.8147714,1.861566667,1.849435572,2.024380705
08-03-2005,1.8155,1.8215,1.7875,1.7915,4792885,1.97052,1.943935,2.0601335,-0.0245,0,0.0245,0.010183333,0.017766667,0.573170732,36.43410853,1.853983333,1.845697793,2.022063484
09-03-2005,1.7871,1.7966,1.745,1.77,7393901,1.96367,1.942085,2.058691,-0.0215,0,0.0215,0.00925,0.018483333,0.500450857,33.35336538,1.84475,1.840814064,2.01955539
10-03-2005,1.7655,1.7855,1.7285,1.7455,5872177,1.95395,1.940265,2.057011,-0.0245,0,0.0245,0.008583333,0.0193,0.444732297,30.78302451,1.834033333,1.83466477,2.01682847
11-03-2005,1.7405,1.7435,1.7025,1.7375,8010280,1.94388,1.938005,2.0547935,-0.008,0,0.008,0.006966667,0.019566667,0.3560477,26.25628141,1.821433333,1.828396075,2.014049083
14-03-2005,1.7335,1.7375,1.7,1.73,5433688,1.93351,1.93614,2.052271,-0.0075,0,0.0075,0.006966667,0.019666667,0.354237288,26.15769712,1.808733333,1.822047941,2.011222724
15-03-2005,1.729,1.7425,1.695,1.709,5072672,1.9234,1.934055,2.048911,-0.021,0,0.021,0.0053,0.020366667,0.260229133,20.64935065,1.793666667,1.814754526,2.008215532
16-03-2005,1.694,1.722,1.68,1.6935,5528131,1.91275,1.931255,2.0452535,-0.0155,0,0.0155,0.0053,0.01965,0.269720102,21.24248497,1.779316667,1.806931653,2.005084035
17-03-2005,1.679,1.722,1.679,1.6985,4909052,1.90458,1.93094,2.0411885,0.005,0.005,0,0.005466667,0.01865,0.293118856,22.66758811,1.766133333,1.799936062,2.002033447
18-03-2005,1.7075,1.714,1.6825,1.708,5294963,1.89697,1.931035,2.037141,0.0095,0.0095,0,0.005783333,0.008433333,0.685770751,40.67995311,1.763483333,1.794004704,1.999107741
21-03-2005,1.7105,1.7315,1.677,1.6835,6085309,1.88959,1.930955,2.0332085,-0.0245,0,0.0245,0.005783333,0.0092,0.628623188,38.59844271,1.760066667,1.786875368,1.995967366
22-03-2005,1.685,1.697,1.6535,1.6575,5523102,1.88042,1.930415,2.0287585,-0.026,0,0.026,0.005783333,0.010016667,0.577371048,36.60337553,1.755833333,1.77852857,1.992599531
23-03-2005,1.6545,1.692,1.641,1.659,6337154,1.87176,1.92978,2.0241135,0.0015,0.0015,0,0.004816667,0.010016667,0.480865225,32.47191011,1.750633333,1.770817049,1.989280133
24-03-2005,1.67,1.694,1.6435,1.644,5343247,1.863,1.929155,2.0193485,-0.015,0,0.015,0.004816667,0.009833333,0.489830508,32.87827076,1.745616667,1.762635304,1.98584451
28-03-2005,1.655,1.6825,1.651,1.6695,4326555,1.85409,1.9283,2.015136,0.0255,0.0255,0,0.005666667,0.00965,0.587219344,36.99673558,1.741633333,1.756626575,1.982696803
29-03-2005,1.664,1.7075,1.6615,1.6715,6139104,1.84492,1.926895,2.0110085,0.002,0.002,0,0.005733333,0.00965,0.594127807,37.26977248,1.737716667,1.751134538,1.979600317
30-03-2005,1.6795,1.726,1.6755,1.716,5432727,1.83469,1.926095,2.007276,0.0445,0.0445,0,0.0068,0.00965,0.704663212,41.33738602,1.734866667,1.748867793,1.976977429
31-03-2005,1.7245,1.7275,1.7,1.7135,3556156,1.82438,1.924775,2.003316,-0.0025,0,0.0025,0.006616667,0.009733333,0.679794521,40.46890928,1.73175,1.746586,1.974355763
01-04-2005,1.7315,1.7355,1.689,1.7005,5048403,1.81443,1.9235,1.999176,-0.013,0,0.013,0.006616667,0.009366667,0.706405694,41.39728884,1.729,1.74361271,1.97163083
04-04-2005,1.7,1.759,1.6905,1.75,7347786,1.80707,1.92234,1.9954835,0.0495,0.0495,0,0.008216667,0.009366667,0.877224199,46.72985782,1.72785,1.744024793,1.969425548
05-04-2005,1.7615,1.767,1.7495,1.764,4939470,1.80119,1.92128,1.9919035,0.014,0.014,0,0.008683333,0.008733333,0.994274809,49.85645933,1.7278,1.745313516,1.967381513
06-04-2005,1.755,1.76,1.731,1.741,5296715,1.79563,1.919645,1.988166,-0.023,0,0.023,0.008683333,0.008516667,1.019569472,50.48449612,1.727966667,1.745035225,1.96512896
07-04-2005,1.734,1.746,1.725,1.745,3826301,1.78959,1.91768,1.984641,0.004,0.004,0,0.008816667,0.00755,1.167770419,53.86965377,1.729233333,1.745032952,1.962938622
08-04-2005,1.7375,1.7465,1.7285,1.73,3012945,1.78285,1.91475,1.9805885,-0.015,0,0.015,0.0079,0.00805,0.98136646,49.52978056,1.729083333,1.744063084,1.960620825
